,round_lat,round_lon,date,time,latitude,longitude,frp
369,30.1,-93.5,14/10/2015,2007,30.083889000000003,-93.477234,9.78
370,29.7,-94.0,14/10/2015,2007,29.691463,-93.96414200000001,15.67
371,30.5,-91.3,14/10/2015,2007,30.515301,-91.323982,11.14
372,30.7,-92.3,14/10/2015,2008,30.702348999999998,-92.251694,14.99
373,30.7,-91.9,14/10/2015,2008,30.684057,-91.871063,14.39
374,31.2,-97.7,14/10/2015,2008,31.228546,-97.748772,24.01
375,33.7,-91.4,14/10/2015,2008,33.712666,-91.434448,23.12
376,33.9,-91.3,14/10/2015,2008,33.902351,-91.349968,20.6
377,32.4,-96.6,14/10/2015,2008,32.394325,-96.564766,25.65
378,32.8,-89.5,14/10/2015,2008,32.830181,-89.456703,26.55
379,37.4,-94.5,14/10/2015,2009,37.355548999999996,-94.496597,18.32
380,35.7,-96.3,14/10/2015,2009,35.714329,-96.296051,34.12
381,35.5,-90.6,14/10/2015,2009,35.504177,-90.58667,14.45
382,35.4,-90.9,14/10/2015,2009,35.441456,-90.94567099999999,17.97
383,35.4,-90.6,14/10/2015,2009,35.429829,-90.57106800000001,37.53
384,35.7,-91.3,14/10/2015,2009,35.715771000000004,-91.27201099999999,25.64
385,35.6,-91.3,14/10/2015,2009,35.611515000000004,-91.317604,14.48
386,35.4,-90.4,14/10/2015,2009,35.373591999999995,-90.350128,19.38
387,35.6,-90.8,14/10/2015,2009,35.589741,-90.810303,18.15
388,34.7,-92.0,14/10/2015,2009,34.679295,-91.964424,29.44
389,34.7,-90.3,14/10/2015,2009,34.679306,-90.285446,23.68
390,35.5,-90.8,14/10/2015,2009,35.45187,-90.824364,22.01
391,34.5,-91.8,14/10/2015,2009,34.495585999999996,-91.82824699999999,20.09
392,35.6,-91.5,14/10/2015,2009,35.614338000000004,-91.462517,23.55
393,35.3,-90.9,14/10/2015,2009,35.264755,-90.878395,18.5
394,36.2,-90.0,14/10/2015,2009,36.188557,-90.00061,21.3
395,34.5,-112.5,14/10/2015,2009,34.473576,-112.506325,14.83
396,35.1,-112.3,14/10/2015,2009,35.147057000000004,-112.25772099999999,27.65
397,35.2,-112.3,14/10/2015,2009,35.150878999999996,-112.25901,27.65
398,35.1,-112.3,14/10/2015,2009,35.148239000000004,-112.251923,27.65
399,34.1,-109.8,14/10/2015,2009,34.113121,-109.75012199999999,30.08
400,35.8,-91.2,14/10/2015,2009,35.808193,-91.17134899999999,14.91
401,35.9,-91.2,14/10/2015,2009,35.931385,-91.176895,18.28
402,36.5,-90.5,14/10/2015,2009,36.453959999999995,-90.497574,23.87
403,35.9,-90.8,14/10/2015,2009,35.876514,-90.845734,30.14
404,35.8,-92.2,14/10/2015,2009,35.819324,-92.173294,8.78
405,36.1,-90.9,14/10/2015,2009,36.068439,-90.864182,27.3
406,36.0,-91.0,14/10/2015,2009,35.962646,-91.01835600000001,17.15
407,35.9,-90.9,14/10/2015,2009,35.938248,-90.878365,30.29
408,35.2,-92.8,14/10/2015,2009,35.181702,-92.816307,9.09
409,34.6,-111.2,14/10/2015,2009,34.632008,-111.203308,32.74
410,37.0,-89.7,14/10/2015,2009,36.998394,-89.715202,120.01
411,35.6,-94.6,14/10/2015,2009,35.559845,-94.643829,13.33
412,34.9,-96.1,14/10/2015,2009,34.920483000000004,-96.056946,9.22
413,35.2,-94.1,14/10/2015,2009,35.244934,-94.105637,70.84
414,36.5,-106.8,14/10/2015,2010,36.469509,-106.77758,12.17
415,40.0,-91.6,14/10/2015,2010,39.953742999999996,-91.58429699999999,30.98
416,38.9,-105.3,14/10/2015,2010,38.938606,-105.34568,17.27
417,38.6,-106.2,14/10/2015,2010,38.579319,-106.190331,83.74
418,39.5,-122.1,14/10/2015,2011,39.514271,-122.07710300000001,15.35
419,39.4,-122.1,14/10/2015,2011,39.38929,-122.07411200000001,39.78
420,42.5,-111.8,14/10/2015,2011,42.501495,-111.76430500000001,8.29
421,39.5,-122.2,14/10/2015,2011,39.479359,-122.22130600000001,34.61
422,39.5,-122.2,14/10/2015,2011,39.473724,-122.218643,34.61
423,39.0,-121.9,14/10/2015,2011,38.961361,-121.90536499999999,16.91
424,39.4,-121.8,14/10/2015,2011,39.385162,-121.78056299999999,12.14
425,39.2,-122.3,14/10/2015,2011,39.189602,-122.265251,105.04
426,39.3,-122.2,14/10/2015,2011,39.310371,-122.158546,15.06
427,47.9,-95.9,14/10/2015,2012,47.850429999999996,-95.928139,7.75
428,48.2,-98.4,14/10/2015,2013,48.193424,-98.369843,5.89
429,48.7,-98.7,14/10/2015,2013,48.723971999999996,-98.693214,13.88
430,49.0,-98.5,14/10/2015,2013,48.989769,-98.48217,17.3
431,38.6,-120.3,14/10/2015,2151,38.599915,-120.258606,34.22
432,42.7,-116.6,14/10/2015,2152,42.66256,-116.55483999999998,27.28
433,43.8,-116.0,14/10/2015,2153,43.816292,-115.95151499999999,74.57
434,43.8,-115.9,14/10/2015,2153,43.802719,-115.936058,317.36
435,45.1,-122.9,14/10/2015,2153,45.120453000000005,-122.936646,7.32
436,27.3,-81.6,15/10/2015,1807,27.28698,-81.556984,14.44
437,31.7,-87.2,15/10/2015,1808,31.686651,-87.232277,68.36
438,32.1,-88.2,15/10/2015,1808,32.110985,-88.164551,30.41
439,31.4,-86.3,15/10/2015,1808,31.425015999999996,-86.278717,7.86
440,31.8,-86.3,15/10/2015,1808,31.822086,-86.33163499999999,16.62
441,32.2,-87.4,15/10/2015,1808,32.15041,-87.442902,57.27
442,32.6,-85.8,15/10/2015,1808,32.636112,-85.841095,18.89
443,32.2,-87.4,15/10/2015,1808,32.155871999999995,-87.444778,57.27
444,31.6,-85.9,15/10/2015,1808,31.623314,-85.895882,72.86
445,31.6,-85.9,15/10/2015,1808,31.624189,-85.89218100000001,72.86
446,31.8,-85.7,15/10/2015,1808,31.756207,-85.663063,12.17
447,33.1,-82.2,15/10/2015,1808,33.1427,-82.23281899999999,15.99
448,32.8,-81.7,15/10/2015,1808,32.822277,-81.714371,11.87
449,30.5,-91.2,15/10/2015,1808,30.470095,-91.21462199999999,24.09
450,30.6,-91.6,15/10/2015,1808,30.627232,-91.6436,22.15
451,31.6,-85.1,15/10/2015,1808,31.553402000000002,-85.139565,80.48
452,31.6,-85.2,15/10/2015,1808,31.601236,-85.182396,7.66
453,31.4,-82.7,15/10/2015,1808,31.354565,-82.707741,11.56
454,32.8,-85.4,15/10/2015,1808,32.788769,-85.443558,41.68
455,30.3,-84.6,15/10/2015,1808,30.296284000000004,-84.550026,22.59
456,32.8,-86.2,15/10/2015,1809,32.785847,-86.156952,13.04
457,33.7,-88.3,15/10/2015,1809,33.705025,-88.331177,5.0
458,35.0,-90.4,15/10/2015,1809,35.032715,-90.387238,20.36
459,34.6,-91.6,15/10/2015,1809,34.554241,-91.643532,46.42
460,35.0,-90.4,15/10/2015,1809,35.031189000000005,-90.3927,20.36
461,34.2,-88.0,15/10/2015,1809,34.224216,-88.041473,12.04
462,35.3,-91.1,15/10/2015,1809,35.257275,-91.063103,28.84
463,34.6,-87.2,15/10/2015,1809,34.640609999999995,-87.187401,7.37
464,35.2,-91.0,15/10/2015,1809,35.195107,-90.998047,34.37
465,34.6,-91.9,15/10/2015,1809,34.604172,-91.948059,55.69
466,35.0,-87.7,15/10/2015,1809,35.000214,-87.65508299999999,12.59
467,34.5,-91.0,15/10/2015,1809,34.538956,-90.950233,12.8
468,32.9,-91.6,15/10/2015,1809,32.946056,-91.595825,7.11
469,33.5,-91.4,15/10/2015,1809,33.468231,-91.371346,30.04
470,34.3,-86.9,15/10/2015,1809,34.284733,-86.924873,6.6
471,33.5,-86.0,15/10/2015,1809,33.464890000000004,-86.03319499999999,3.82
472,34.4,-84.2,15/10/2015,1809,34.416142,-84.187439,12.88
473,36.8,-90.1,15/10/2015,1810,36.796192,-90.116837,10.2
474,36.0,-90.0,15/10/2015,1810,36.024994,-89.984695,78.45
475,36.6,-92.7,15/10/2015,1810,36.627224,-92.726151,20.92
476,36.1,-90.0,15/10/2015,1810,36.054825,-90.035423,7.97
477,35.5,-90.8,15/10/2015,1810,35.469242,-90.84384200000001,20.54
478,35.4,-90.8,15/10/2015,1810,35.411484,-90.79190799999999,32.02
479,35.4,-90.8,15/10/2015,1810,35.413063,-90.786301,32.02
480,35.4,-90.8,15/10/2015,1810,35.418972,-90.788765,32.02
481,35.4,-90.8,15/10/2015,1810,35.417396999999994,-90.794388,32.02
482,36.4,-90.4,15/10/2015,1810,36.442287,-90.383217,12.05
483,36.1,-90.4,15/10/2015,1810,36.068218,-90.439751,9.02
484,36.5,-89.9,15/10/2015,1810,36.50737,-89.855698,7.21
485,36.2,-90.6,15/10/2015,1810,36.227306,-90.55632,9.46
486,36.2,-90.3,15/10/2015,1810,36.216915,-90.349998,9.73
487,41.6,-92.6,15/10/2015,1811,41.633648,-92.633698,53.53
488,42.0,-92.0,15/10/2015,1811,41.979896999999994,-92.043724,19.45
489,43.1,-94.8,15/10/2015,1812,43.122978,-94.753204,10.76
490,31.4,-85.5,15/10/2015,1949,31.4055,-85.481697,218.83
491,32.3,-85.8,15/10/2015,1949,32.267971,-85.827797,12.08
492,32.2,-84.8,15/10/2015,1949,32.169655,-84.839378,21.83
493,32.0,-96.4,15/10/2015,1949,31.994682,-96.41375,16.74
494,33.4,-91.4,15/10/2015,1949,33.366577,-91.351517,3.84
495,33.6,-92.6,15/10/2015,1949,33.594009,-92.57096899999999,18.48
496,34.0,-90.7,15/10/2015,1949,33.952827,-90.715752,10.17
497,34.0,-90.7,15/10/2015,1949,33.953091,-90.711761,10.17
498,32.5,-85.4,15/10/2015,1949,32.451423999999996,-85.42132600000001,42.43
499,33.2,-90.7,15/10/2015,1949,33.213131,-90.692093,9.97
500,31.5,-85.1,15/10/2015,1949,31.533340000000003,-85.068344,12.68
501,33.7,-91.4,15/10/2015,1949,33.711803,-91.44547299999999,8.28
502,33.1,-86.4,15/10/2015,1949,33.075542,-86.363022,30.87
503,31.2,-88.7,15/10/2015,1949,31.195759000000002,-88.702309,5.41
504,31.4,-86.4,15/10/2015,1949,31.412466,-86.398735,42.1
505,31.8,-86.5,15/10/2015,1949,31.803755,-86.48943299999999,11.4
506,33.1,-86.2,15/10/2015,1949,33.090454,-86.17630799999999,23.81
507,33.2,-89.5,15/10/2015,1949,33.19128,-89.480125,7.61
508,36.9,-90.2,15/10/2015,1950,36.854454,-90.15818,37.27
509,35.8,-90.8,15/10/2015,1950,35.803154,-90.84944200000001,9.29
510,36.5,-90.7,15/10/2015,1950,36.509819,-90.652069,14.48
511,36.5,-90.6,15/10/2015,1950,36.504593,-90.647247,18.67
512,35.8,-90.0,15/10/2015,1950,35.834675,-89.974075,33.08
513,35.8,-90.0,15/10/2015,1950,35.834915,-89.969391,33.08
514,35.8,-89.9,15/10/2015,1950,35.819088,-89.94467900000001,14.83
515,36.2,-90.8,15/10/2015,1950,36.167797,-90.839775,56.59
516,36.3,-90.9,15/10/2015,1950,36.345028000000006,-90.930832,27.18
517,36.1,-90.8,15/10/2015,1950,36.131149,-90.815453,23.06
518,36.2,-91.0,15/10/2015,1950,36.174969,-91.02538299999999,15.89
519,36.6,-90.7,15/10/2015,1950,36.554268,-90.652748,13.02
520,36.4,-90.7,15/10/2015,1950,36.388034999999995,-90.66391800000001,41.65
521,35.8,-90.9,15/10/2015,1950,35.838604,-90.889977,71.83
522,34.2,-91.4,15/10/2015,1950,34.214043,-91.36288499999999,12.11
523,35.6,-90.4,15/10/2015,1950,35.607203999999996,-90.417198,27.06
524,35.5,-90.9,15/10/2015,1950,35.525622999999996,-90.860046,58.84
525,35.7,-90.6,15/10/2015,1950,35.716545,-90.633987,40.1
526,34.4,-90.9,15/10/2015,1950,34.351189,-90.890846,9.26
527,35.4,-91.3,15/10/2015,1950,35.421417,-91.25312,177.05
528,34.9,-91.1,15/10/2015,1950,34.919228000000004,-91.060776,5.08
529,34.3,-91.8,15/10/2015,1950,34.345409000000004,-91.836349,22.09
530,34.9,-91.1,15/10/2015,1950,34.913948,-91.06031,5.08
531,34.3,-90.9,15/10/2015,1950,34.345886,-90.890366,9.26
532,35.0,-89.2,15/10/2015,1950,35.037025,-89.191521,9.31
533,35.2,-90.6,15/10/2015,1950,35.15522,-90.60258499999999,11.71
534,34.7,-90.3,15/10/2015,1950,34.681145,-90.30890699999999,9.03
535,35.2,-90.9,15/10/2015,1950,35.154284999999994,-90.89299799999999,82.0
536,34.6,-92.0,15/10/2015,1950,34.614792,-92.00376899999999,158.38
537,34.7,-88.3,15/10/2015,1950,34.70747,-88.33754,12.87
538,34.7,-88.3,15/10/2015,1950,34.707722,-88.331886,12.87
539,35.7,-90.8,15/10/2015,1950,35.665077000000004,-90.82504300000001,43.76
540,34.4,-91.3,15/10/2015,1950,34.389732,-91.25014499999999,6.7
541,34.4,-91.2,15/10/2015,1950,34.402522999999995,-91.229088,17.83
542,35.3,-90.1,15/10/2015,1950,35.281597,-90.117462,7.46
543,36.2,-90.7,15/10/2015,1950,36.218146999999995,-90.741943,14.41
544,34.5,-110.9,15/10/2015,1950,34.472729,-110.939453,33.06
545,36.1,-90.7,15/10/2015,1950,36.052402,-90.737122,14.76
546,36.0,-90.7,15/10/2015,1950,36.027409000000006,-90.69671600000001,57.37
547,35.9,-91.0,15/10/2015,1950,35.890034,-90.97708100000001,9.08
548,35.9,-91.0,15/10/2015,1950,35.889793,-90.98119399999999,9.08
549,36.1,-90.9,15/10/2015,1950,36.059994,-90.881958,15.61
550,36.1,-90.9,15/10/2015,1950,36.059738,-90.886139,15.61
551,36.5,-90.4,15/10/2015,1950,36.468353,-90.403275,94.57
552,36.0,-91.0,15/10/2015,1950,35.966128999999995,-91.007088,6.95
553,36.3,-89.7,15/10/2015,1950,36.320240000000005,-89.663338,14.81
554,35.8,-91.3,15/10/2015,1950,35.750378000000005,-91.29431899999999,29.56
555,35.9,-91.2,15/10/2015,1950,35.877621000000005,-91.18351700000001,8.79
556,35.8,-91.3,15/10/2015,1950,35.755634,-91.294777,29.56
557,36.7,-90.4,15/10/2015,1950,36.654705,-90.41888399999999,8.69
558,35.7,-91.3,15/10/2015,1950,35.749522999999996,-91.295242,85.6
559,34.8,-93.6,15/10/2015,1950,34.794956,-93.575912,17.16
560,33.9,-92.9,15/10/2015,1950,33.881557,-92.936203,13.89
561,35.6,-90.9,15/10/2015,1950,35.591518,-90.877014,115.84
562,38.9,-85.4,15/10/2015,1951,38.882889,-85.40594499999999,14.77
563,38.6,-106.2,15/10/2015,1951,38.569168,-106.179024,95.61
564,38.2,-106.5,15/10/2015,1951,38.159706,-106.52114099999999,51.72
565,36.1,-119.1,15/10/2015,1951,36.109505,-119.08523600000001,36.0
566,35.1,-112.3,15/10/2015,1951,35.138252,-112.284843,14.49
567,41.3,-91.2,15/10/2015,1952,41.276402000000004,-91.201385,12.39
568,42.3,-89.5,15/10/2015,1952,42.257114,-89.537094,31.02
569,39.5,-122.1,15/10/2015,1953,39.541622,-122.052834,26.26
570,39.5,-122.0,15/10/2015,1953,39.544571000000005,-122.04415900000001,34.04
571,40.4,-121.0,15/10/2015,1953,40.435844,-120.953896,24.3
572,47.3,-118.8,15/10/2015,1954,47.298893,-118.780731,9.2
573,47.3,-118.8,15/10/2015,1954,47.303604,-118.78366899999999,9.2
574,36.5,-120.0,15/10/2015,2132,36.499638,-119.95709199999999,7.04
575,39.3,-122.0,15/10/2015,2133,39.275227,-121.976578,10.5
576,43.3,-111.4,15/10/2015,2134,43.288574,-111.41461899999999,24.45
577,44.2,-111.6,15/10/2015,2134,44.215462,-111.60754399999999,55.59
578,29.0,-81.5,16/10/2015,1748,29.003094,-81.51211500000001,18.37
579,31.5,-85.7,16/10/2015,1749,31.485048,-85.69651,219.27
580,30.7,-81.9,16/10/2015,1749,30.659639000000002,-81.937302,5.39
581,32.1,-83.1,16/10/2015,1749,32.097088,-83.10681899999999,21.47
582,32.2,-82.9,16/10/2015,1749,32.166401,-82.881058,18.63
583,32.1,-83.1,16/10/2015,1749,32.095924,-83.11138199999999,21.47
584,31.8,-83.3,16/10/2015,1749,31.794968,-83.303459,44.16
585,30.6,-83.3,16/10/2015,1749,30.572384000000003,-83.312607,12.33
586,31.8,-82.4,16/10/2015,1749,31.763521,-82.42100500000001,14.21
587,31.3,-83.9,16/10/2015,1749,31.259715999999997,-83.910202,11.77
588,31.1,-85.1,16/10/2015,1749,31.103476,-85.06443,26.94
589,32.5,-82.6,16/10/2015,1749,32.549225,-82.56064599999999,29.03
590,32.6,-82.5,16/10/2015,1749,32.550018,-82.510994,7.28
591,33.0,-81.4,16/10/2015,1750,32.982819,-81.406319,8.22
592,33.0,-81.4,16/10/2015,1750,32.987815999999995,-81.408043,8.22
593,33.3,-82.4,16/10/2015,1750,33.305817,-82.422798,41.67
594,31.5,-87.0,16/10/2015,1750,31.470196,-87.037628,22.2
595,31.9,-86.1,16/10/2015,1750,31.943726,-86.118813,46.88
596,31.8,-86.5,16/10/2015,1750,31.815895,-86.494637,21.08
597,32.7,-86.5,16/10/2015,1750,32.660278000000005,-86.464935,12.59
598,32.3,-85.9,16/10/2015,1750,32.335075,-85.928383,21.05
599,32.0,-86.0,16/10/2015,1750,32.018471000000005,-85.954933,64.56
600,32.6,-85.9,16/10/2015,1750,32.629456,-85.872513,32.99
601,33.3,-84.9,16/10/2015,1750,33.279152,-84.902748,21.21
602,32.4,-84.6,16/10/2015,1750,32.354229,-84.631462,35.19
603,32.3,-84.6,16/10/2015,1750,32.348228000000006,-84.629326,22.95
604,32.3,-84.6,16/10/2015,1750,32.34972,-84.623947,22.95
605,32.8,-84.7,16/10/2015,1750,32.809643,-84.683922,71.0
606,32.4,-85.3,16/10/2015,1750,32.403381,-85.29939300000001,17.44
607,33.7,-85.7,16/10/2015,1750,33.726448,-85.6511,62.12
608,39.4,-84.8,16/10/2015,1751,39.424366,-84.825127,5.19
609,41.1,-89.6,16/10/2015,1752,41.127693,-89.611328,10.99
610,27.3,-98.0,16/10/2015,1929,27.280689000000002,-98.03697199999999,9.41
611,32.7,-86.1,16/10/2015,1930,32.673640999999996,-86.117599,8.45
612,31.4,-86.4,16/10/2015,1930,31.412166999999997,-86.393387,23.53
613,31.8,-85.6,16/10/2015,1930,31.757022999999997,-85.609009,22.98
614,32.8,-82.6,16/10/2015,1930,32.831272,-82.583458,6.99
615,31.9,-83.4,16/10/2015,1930,31.8978,-83.392555,16.37
616,33.6,-82.6,16/10/2015,1930,33.590121999999994,-82.590294,14.18
617,32.3,-83.2,16/10/2015,1930,32.318039,-83.22525,12.07
618,32.6,-82.6,16/10/2015,1930,32.552006,-82.56321,22.36
619,32.6,-82.6,16/10/2015,1930,32.552269,-82.557358,22.36
620,32.5,-82.5,16/10/2015,1930,32.548058000000005,-82.508354,20.09
621,32.1,-85.5,16/10/2015,1930,32.121284,-85.492081,15.71
622,33.0,-85.1,16/10/2015,1930,32.975097999999996,-85.093613,103.85
623,31.2,-86.4,16/10/2015,1930,31.23534,-86.38799300000001,97.4
624,32.1,-85.9,16/10/2015,1930,32.084324,-85.88252299999999,14.21
625,31.7,-83.1,16/10/2015,1930,31.699641999999997,-83.084129,23.57
626,33.4,-85.2,16/10/2015,1930,33.405529,-85.192711,12.0
627,31.9,-85.2,16/10/2015,1930,31.903171999999998,-85.188019,35.87
628,31.7,-85.3,16/10/2015,1930,31.654490999999997,-85.266899,23.76
629,31.1,-84.8,16/10/2015,1930,31.14514,-84.781311,109.77
630,32.2,-84.8,16/10/2015,1930,32.173962,-84.838257,52.22
631,30.6,-85.9,16/10/2015,1930,30.636202,-85.875816,6.11
632,32.3,-91.4,16/10/2015,1930,32.268055,-91.36940799999999,17.25
633,36.3,-90.2,16/10/2015,1931,36.303925,-90.236069,17.88
634,36.4,-90.3,16/10/2015,1931,36.44775,-90.343025,13.23
635,36.2,-90.6,16/10/2015,1931,36.231636,-90.556206,11.41
636,35.5,-90.7,16/10/2015,1931,35.531448,-90.749619,32.43
637,34.6,-92.0,16/10/2015,1931,34.620129,-91.978813,21.13
638,34.3,-91.2,16/10/2015,1931,34.339153,-91.167961,226.44
639,35.5,-90.9,16/10/2015,1931,35.541313,-90.85979499999999,11.43
640,35.5,-90.8,16/10/2015,1931,35.531009999999995,-90.75410500000001,67.39
641,36.2,-90.0,16/10/2015,1931,36.214046,-89.951683,59.53
642,36.2,-89.9,16/10/2015,1931,36.214493,-89.94657099999999,59.53
643,35.8,-90.6,16/10/2015,1931,35.776463,-90.550636,8.97
644,35.8,-90.0,16/10/2015,1931,35.847927,-90.024231,13.9
645,39.7,-88.8,16/10/2015,1932,39.749912,-88.783401,14.75
646,37.6,-99.0,16/10/2015,1932,37.587612,-99.013611,107.6
647,34.0,-109.9,16/10/2015,1932,34.042823999999996,-109.93441000000001,17.33
648,34.0,-109.9,16/10/2015,1932,34.04866,-109.93613400000001,17.33
649,40.7,-106.3,16/10/2015,1933,40.695972,-106.25441699999999,16.51
650,41.0,-92.1,16/10/2015,1933,40.999203,-92.07710300000001,11.68
651,43.8,-115.9,16/10/2015,1935,43.818134,-115.938225,131.87
652,44.6,-119.9,16/10/2015,1935,44.593742,-119.88215600000001,59.42
653,47.1,-118.1,16/10/2015,1936,47.053581,-118.05448200000001,27.12
654,34.1,-109.7,16/10/2015,2112,34.112106,-109.736198,12.79
655,40.7,-106.2,16/10/2015,2114,40.693527,-106.236725,139.57
656,39.5,-121.9,16/10/2015,2114,39.52618,-121.935898,48.44
657,39.5,-122.2,16/10/2015,2114,39.480232,-122.22022199999999,71.11
658,44.2,-111.6,16/10/2015,2115,44.224331,-111.59454299999999,17.69
659,46.9,-113.1,16/10/2015,2116,46.923767,-113.08756299999999,13.44
660,48.2,-113.6,16/10/2015,2116,48.238255,-113.63726000000001,18.46
661,32.5,-83.1,17/10/2015,1731,32.508919,-83.060921,13.4
662,32.1,-83.1,17/10/2015,1731,32.106972,-83.105255,43.44
663,31.2,-82.9,17/10/2015,1911,31.247637,-82.913414,17.69
664,33.4,-84.9,17/10/2015,1911,33.385513,-84.926971,8.95
665,30.4,-101.4,17/10/2015,1911,30.381805,-101.408455,6.82
666,32.1,-93.1,17/10/2015,1911,32.052532,-93.122795,36.01
667,32.0,-93.1,17/10/2015,1911,32.038906,-93.137772,281.24
668,32.8,-81.6,17/10/2015,1911,32.821728,-81.56263,6.47
669,35.7,-91.1,17/10/2015,1912,35.703724,-91.142815,16.13
670,35.4,-90.9,17/10/2015,1912,35.386314,-90.923676,23.53
671,36.5,-90.3,17/10/2015,1912,36.49165,-90.349129,74.55
672,36.4,-91.0,17/10/2015,1912,36.351208,-90.95211,10.89
673,36.4,-91.0,17/10/2015,1912,36.350597,-90.956535,10.89
674,35.9,-91.2,17/10/2015,1912,35.872101,-91.189949,19.73
675,36.3,-90.8,17/10/2015,1912,36.292465,-90.82196,10.06
676,36.5,-89.9,17/10/2015,1912,36.541393,-89.87988299999999,65.57
677,36.8,-82.3,17/10/2015,1912,36.831249,-82.28138,14.32
678,48.2,-101.6,17/10/2015,1916,48.168365,-101.63364399999999,14.83
679,46.9,-113.1,17/10/2015,1916,46.927547,-113.07503500000001,22.04
680,44.1,-111.8,17/10/2015,1916,44.082603000000006,-111.81291200000001,191.76
681,44.1,-111.8,17/10/2015,1916,44.084590999999996,-111.806702,191.76
682,36.5,-120.0,17/10/2015,2054,36.498821,-119.959129,8.54
683,31.2,-93.2,18/10/2015,735,31.191202,-93.208359,7.37
684,31.0,-89.6,18/10/2015,1852,30.956746999999996,-89.573555,92.31
685,32.9,-84.4,18/10/2015,1852,32.869240000000005,-84.443428,10.24
686,29.9,-93.1,18/10/2015,1852,29.949334999999998,-93.056747,12.71
687,33.0,-92.9,18/10/2015,1853,32.966331,-92.946457,12.12
688,36.3,-90.5,18/10/2015,1853,36.315865,-90.534607,107.26
689,36.3,-90.5,18/10/2015,1853,36.31245,-90.533699,107.26
690,34.0,-96.0,18/10/2015,1853,33.956291,-95.986855,21.31
691,36.4,-89.8,18/10/2015,1853,36.392323,-89.821838,19.96
692,34.7,-91.1,18/10/2015,1853,34.727627000000005,-91.140121,10.06
693,35.3,-99.5,18/10/2015,1854,35.27689,-99.53353100000001,9.03
694,39.4,-100.0,18/10/2015,1855,39.377377,-99.96686600000001,6.91
695,41.1,-104.0,18/10/2015,1856,41.141506,-104.010727,11.44
696,48.2,-101.0,18/10/2015,1857,48.200123,-101.010574,27.38
697,48.0,-101.3,18/10/2015,1857,47.956688,-101.314636,7.56
698,49.0,-101.9,18/10/2015,1857,48.971061999999996,-101.926598,11.02
699,31.2,-97.8,18/10/2015,2033,31.235924,-97.762596,11.87
700,35.7,-101.7,18/10/2015,2034,35.731586,-101.651978,14.14
701,34.3,-99.8,18/10/2015,2034,34.2943,-99.762016,69.26
702,39.4,-121.8,18/10/2015,2036,39.407082,-121.800049,22.0
703,48.1,-98.5,18/10/2015,2038,48.148869,-98.494949,20.63
704,48.2,-102.3,18/10/2015,2038,48.237617,-102.303558,7.45
705,48.2,-102.2,18/10/2015,2038,48.216286,-102.211205,13.93
706,31.2,-86.4,19/10/2015,1833,31.246073,-86.411697,297.78
707,32.6,-85.8,19/10/2015,1833,32.593258,-85.755211,84.09
